,Fiyat,Oda,Alan,Yas,Konum,Kat
753,1272,0,6,40,Arnavutköy,11
754,649,0,366,75,Arnavutköy,0
755,540,2,360,0,Arnavutköy,0
756,588,0,360,0,Arnavutköy,0
757,811,0,81,32,Arnavutköy,14
758,1371,4,353,0,Arnavutköy,11
759,1371,4,353,0,Arnavutköy,11
760,1371,4,353,0,Arnavutköy,11
761,1371,4,353,0,Arnavutköy,11
762,1024,1,91,0,Arnavutköy,14
763,881,0,11,0,Arnavutköy,0
764,1341,0,1,12,Arnavutköy,0
765,1341,0,1,12,Arnavutköy,0
766,1341,0,1,12,Arnavutköy,0
767,1196,0,160,0,Arnavutköy,13
768,1789,2,71,60,Arnavutköy,11
769,1330,0,31,0,Arnavutköy,11
770,1196,0,41,1,Arnavutköy,3
771,1196,0,41,1,Arnavutköy,3
772,387,0,347,0,Arnavutköy,11
773,1702,4,300,0,Arnavutköy,0
774,2,0,101,18,Arnavutköy,16
775,232,4,1,27,Arnavutköy,0
776,791,1,36,34,Arnavutköy,0
777,1264,0,91,0,Arnavutköy,15
778,797,0,310,60,Arnavutköy,13
779,1264,0,91,0,Arnavutköy,15
780,753,1,366,4,Arnavutköy,13
781,1488,1,8,8,Arnavutköy,16
782,1488,1,8,8,Arnavutköy,16
783,351,3,347,0,Arnavutköy,11
784,753,0,21,78,Arnavutköy,11
785,1743,1,61,43,Arnavutköy,11
786,1264,0,121,60,Arnavutköy,13
787,1264,0,121,60,Arnavutköy,13
788,1264,0,121,60,Arnavutköy,13
789,477,0,31,27,Arnavutköy,14
790,477,0,31,27,Arnavutköy,14
791,881,0,41,0,Arnavutköy,15
792,1685,0,1,48,Arnavutköy,13
793,1317,1,19,16,Arnavutköy,11
794,1223,0,37,60,Arnavutköy,16
795,791,0,41,32,Arnavutköy,13
796,588,0,16,48,Arnavutköy,0
797,1864,1,360,1,Arnavutköy,13
798,797,0,310,60,Arnavutköy,13
799,797,0,310,60,Arnavutköy,13
800,834,0,26,60,Arnavutköy,0
801,1888,0,360,0,Arnavutköy,16
802,588,1,11,38,Arnavutköy,0
803,1432,0,26,37,Arnavutköy,11
804,1002,3,111,0,Arnavutköy,14
805,56,0,21,48,Arnavutköy,11
806,387,1,71,81,Arnavutköy,13
807,462,0,360,60,Arnavutköy,13
808,1133,0,116,0,Arnavutköy,14
809,1432,0,26,37,Arnavutköy,11
810,821,1,26,1,Arnavutköy,0
811,1422,0,31,0,Arnavutköy,14
812,2059,1,51,49,Arnavutköy,14
813,397,0,11,60,Arnavutköy,0
814,1009,0,141,0,Arnavutköy,14
815,771,1,353,78,Arnavutköy,14
816,882,0,146,1,Arnavutköy,11
817,1567,0,167,38,Arnavutköy,19
818,971,0,353,37,Arnavutköy,11
819,1750,0,3,0,Arnavutköy,11
820,387,1,71,81,Arnavutköy,13
821,1068,1,101,60,Arnavutköy,14
822,1648,1,51,37,Arnavutköy,0
823,1888,0,360,0,Arnavutköy,16
824,1341,0,101,0,Arnavutköy,13
825,1841,4,76,35,Arnavutköy,0
826,1841,4,76,35,Arnavutköy,0
827,1062,0,86,60,Arnavutköy,13
828,1243,2,41,60,Arnavutköy,0
829,991,2,370,0,Arnavutköy,0
830,1562,0,141,48,Arnavutköy,13
831,1124,1,6,60,Arnavutköy,0
832,1068,0,21,15,Arnavutköy,0
833,1068,0,21,15,Arnavutköy,0
834,1149,1,15,4,Arnavutköy,13
835,1149,1,15,4,Arnavutköy,13
836,930,0,332,39,Arnavutköy,0
837,930,0,332,39,Arnavutköy,0
838,1104,0,81,37,Arnavutköy,15
839,930,0,332,39,Arnavutköy,0
840,588,0,1,0,Arnavutköy,0
841,881,1,1,60,Arnavutköy,13
842,1750,0,2,0,Arnavutköy,7
843,1897,0,81,60,Arnavutköy,14
844,1897,0,81,60,Arnavutköy,14
845,615,0,352,48,Arnavutköy,15
846,1897,0,81,60,Arnavutköy,14
847,834,0,366,0,Arnavutköy,0
848,1264,0,353,0,Arnavutköy,17
849,1488,0,16,0,Arnavutköy,0
850,1605,1,41,71,Arnavutköy,11
851,1432,0,26,37,Arnavutköy,11
852,1552,1,232,0,Arnavutköy,15
853,1552,1,232,0,Arnavutköy,15
854,1354,0,11,61,Arnavutköy,11
855,853,3,360,60,Arnavutköy,13
856,1855,1,1,71,Arnavutköy,16
857,991,1,91,0,Arnavutköy,14
858,1253,0,61,60,Arnavutköy,0
859,1253,0,61,60,Arnavutköy,0
860,113,0,81,60,Arnavutköy,0
861,1162,0,44,17,Arnavutköy,0
862,649,4,324,0,Arnavutköy,15
863,736,0,2,48,Arnavutköy,5
864,1552,1,232,0,Arnavutköy,15
865,1454,0,351,60,Arnavutköy,17
866,1196,0,26,0,Arnavutköy,15
867,1763,0,1,37,Arnavutköy,15
868,1763,0,1,37,Arnavutköy,15
869,1196,0,26,0,Arnavutköy,15
870,278,1,1,71,Arnavutköy,0
871,549,1,353,60,Arnavutköy,0
872,1115,1,51,48,Arnavutköy,0
873,811,0,352,60,Arnavutköy,14
874,588,0,360,0,Arnavutköy,11
875,180,0,46,23,Arnavutköy,0
876,649,4,324,0,Arnavutköy,15
877,1104,1,1,0,Arnavutköy,13
878,477,0,31,27,Arnavutköy,14
879,251,4,46,23,Arnavutköy,1
880,1104,0,21,2,Arnavutköy,0
881,834,0,41,0,Arnavutköy,13
882,853,2,41,75,Arnavutköy,0
883,1721,0,29,81,Arnavutköy,11
884,649,1,1,0,Arnavutköy,11
885,1285,0,26,60,Arnavutköy,17
886,1544,0,66,48,Arnavutköy,1
887,1201,1,111,48,Arnavutköy,14
888,1382,1,26,49,Arnavutköy,0
889,771,0,16,60,Arnavutköy,13
890,1775,1,31,48,Arnavutköy,14
891,2098,1,31,37,Arnavutköy,18
892,1544,0,66,48,Arnavutköy,1
893,876,0,353,75,Arnavutköy,14
894,2098,1,31,37,Arnavutköy,18
895,186,2,295,39,Arnavutköy,11
896,1024,4,353,4,Arnavutköy,11
897,1024,4,353,4,Arnavutköy,11
898,2098,1,31,37,Arnavutköy,18
899,951,0,341,1,Arnavutköy,15
900,1544,0,66,48,Arnavutköy,1
901,853,2,41,0,Arnavutköy,14
902,1775,1,31,48,Arnavutköy,14
903,930,0,71,27,Arnavutköy,13
904,700,0,81,0,Arnavutköy,11
905,930,0,71,27,Arnavutköy,13
906,1285,0,26,60,Arnavutköy,17
907,251,4,46,23,Arnavutköy,1
908,1382,1,26,49,Arnavutköy,0
909,549,1,366,0,Arnavutköy,11
910,708,0,1,0,Arnavutköy,11
911,1104,0,21,2,Arnavutköy,0
912,588,0,347,43,Arnavutköy,14
913,771,1,347,81,Arnavutköy,14
914,549,1,1,75,Arnavutköy,14
915,753,1,11,2,Arnavutköy,0
916,853,2,41,75,Arnavutköy,0
917,700,0,81,0,Arnavutköy,11
918,615,2,8,0,Arnavutköy,0
919,1611,4,51,4,Ataşehir,15
920,1912,0,41,12,Ataşehir,13
921,1354,0,16,60,Ataşehir,0
922,977,4,71,0,Ataşehir,13
923,966,1,360,1,Ataşehir,0
924,121,1,86,60,Ataşehir,13
925,2008,1,81,0,Ataşehir,14
926,2008,1,81,0,Ataşehir,14
927,977,4,71,0,Ataşehir,13
928,1517,1,66,2,Ataşehir,14
929,1196,0,151,27,Ataşehir,15
930,1354,0,16,60,Ataşehir,0
931,1596,0,151,35,Ataşehir,15
932,1648,1,21,0,Ataşehir,13
933,1238,1,21,43,Ataşehir,17
934,729,0,101,0,Ataşehir,2
935,1180,4,353,48,Ataşehir,0
936,1850,4,66,33,Ataşehir,11
937,1850,4,66,33,Ataşehir,11
938,1850,4,66,33,Ataşehir,11
939,430,4,21,0,Ataşehir,0
940,729,0,101,0,Ataşehir,2
941,1395,0,347,60,Ataşehir,14
942,1349,4,44,0,Ataşehir,16
943,1382,0,341,0,Ataşehir,16
944,1,0,9,0,Ataşehir,0
945,1382,0,341,0,Ataşehir,16
946,1354,0,16,60,Ataşehir,0
947,1656,0,4,60,Ataşehir,15
948,1488,1,11,48,Ataşehir,11
949,1010,0,121,0,Ataşehir,13
950,1664,0,37,21,Ataşehir,16
951,1010,0,121,0,Ataşehir,13
952,2008,1,81,0,Ataşehir,14
953,1196,0,151,27,Ataşehir,15
954,1196,0,151,27,Ataşehir,15
955,1,0,9,0,Ataşehir,0
956,1354,0,16,60,Ataşehir,0
957,811,4,1,27,Ataşehir,13
958,1068,1,11,81,Ataşehir,11
959,1317,1,21,27,Ataşehir,13
960,930,1,370,17,Ataşehir,18
961,930,1,370,17,Ataşehir,18
962,1330,0,26,33,Ataşehir,18
963,1921,0,31,48,Ataşehir,13
964,1264,0,21,60,Ataşehir,13
965,1664,0,46,54,Ataşehir,14
966,2031,0,61,31,Ataşehir,8
967,1124,0,6,18,Ataşehir,11
968,848,0,61,4,Ataşehir,13
969,388,0,88,60,Ataşehir,8
970,930,1,370,17,Ataşehir,18
971,2022,4,31,48,Ataşehir,11
972,2022,4,31,48,Ataşehir,11
973,2022,4,31,48,Ataşehir,11
974,1211,4,26,78,Ataşehir,0
975,2022,4,31,48,Ataşehir,11
976,1401,0,6,0,Ataşehir,0
977,1211,4,26,78,Ataşehir,0
978,1401,0,6,0,Ataşehir,0
979,1401,0,6,0,Ataşehir,0
980,1401,0,6,0,Ataşehir,0
981,323,4,91,30,Ataşehir,6
982,1196,4,360,43,Ataşehir,13
983,1068,1,11,81,Ataşehir,11
984,1526,0,21,4,Ataşehir,0
985,1136,1,16,75,Ataşehir,0
986,1341,3,26,0,Ataşehir,11
987,2132,3,1,0,Ataşehir,11
988,1226,1,11,0,Ataşehir,11
989,1965,0,29,60,Ataşehir,14
990,1454,0,21,60,Ataşehir,14
991,1068,1,11,81,Ataşehir,11
992,1454,0,21,60,Ataşehir,14
993,1888,0,353,0,Ataşehir,16
994,1272,0,36,30,Ataşehir,11
995,1454,0,21,60,Ataşehir,14
996,1693,4,342,48,Ataşehir,17
997,1935,4,16,31,Ataşehir,16
998,1330,0,360,1,Ataşehir,15
999,1330,0,360,1,Ataşehir,15
1000,729,0,101,0,Ataşehir,2
1001,1330,0,360,1,Ataşehir,15
1002,1454,0,21,60,Ataşehir,14
1003,1294,0,353,2,Ataşehir,6
1004,323,0,46,38,Ataşehir,11
1005,1495,0,21,0,Ataşehir,11
1006,1935,4,16,31,Ataşehir,16
1007,1935,4,16,31,Ataşehir,16
1008,1196,4,360,43,Ataşehir,13
1009,728,0,347,48,Ataşehir,0
1010,1317,0,16,60,Ataşehir,9
1011,2000,3,73,27,Ataşehir,7
1012,1118,1,1,15,Ataşehir,0
1013,523,0,1,0,Ataşehir,13
1014,523,0,1,0,Ataşehir,13
1015,523,0,1,0,Ataşehir,13
1016,1024,0,16,38,Ataşehir,11
1017,314,3,56,60,Ataşehir,18
1018,615,0,306,48,Ataşehir,3
1019,754,0,121,27,Ataşehir,3
1020,1766,0,341,2,Ataşehir,14
1021,314,3,56,60,Ataşehir,18
1022,64,3,87,0,Ataşehir,11
1023,1637,0,51,39,Ataşehir,17
1024,1925,4,29,37,Ataşehir,14
1025,997,4,101,37,Ataşehir,13
1026,997,4,101,37,Ataşehir,13
1027,1637,0,51,39,Ataşehir,17
1028,1196,0,16,16,Ataşehir,0
1029,1009,1,353,1,Ataşehir,11
1030,1905,4,51,35,Ataşehir,14
1031,1009,1,353,1,Ataşehir,11
1032,997,4,101,37,Ataşehir,13
1033,1864,4,45,31,Ataşehir,16
1034,1905,4,51,35,Ataşehir,14
1035,738,1,347,75,Ataşehir,11
1036,930,1,360,0,Ataşehir,11
1037,1693,0,41,17,Ataşehir,13
1038,961,0,353,36,Ataşehir,5
1039,1693,0,41,17,Ataşehir,13
1040,1264,3,31,0,Ataşehir,13
1041,1648,4,46,60,Ataşehir,13
1042,1223,1,332,29,Ataşehir,7
1043,1488,0,26,4,Ataşehir,19
1044,1039,1,51,60,Ataşehir,15
1045,753,0,353,0,Ataşehir,11
1046,1039,1,51,60,Ataşehir,15
1047,1626,0,11,0,Ataşehir,15
1048,1936,0,46,33,Ataşehir,11
1049,1039,1,51,60,Ataşehir,15
1050,1721,1,49,31,Ataşehir,16
1051,1341,1,31,0,Ataşehir,13
1052,1936,0,46,33,Ataşehir,11
1053,1124,1,1,32,Ataşehir,13
1054,1936,0,46,33,Ataşehir,11
1055,1264,0,16,35,Ataşehir,11
1056,1238,0,76,0,Ataşehir,13
1057,811,4,332,81,Ataşehir,0
1058,1354,4,1,49,Ataşehir,13
1059,1905,4,51,35,Ataşehir,14
1060,1517,1,66,2,Ataşehir,14
1061,1721,3,26,47,Ataşehir,0
1062,160,0,90,8,Ataşehir,18
1063,356,0,6,78,Ataşehir,0
1064,753,0,353,0,Ataşehir,11
1065,1382,0,41,60,Ataşehir,0
1066,1341,1,31,0,Ataşehir,13
1067,1354,4,338,60,Ataşehir,11
1068,1432,1,339,37,Ataşehir,11
1069,1432,1,339,37,Ataşehir,11
1070,1330,0,16,41,Ataşehir,13
1071,1136,1,46,21,Ataşehir,14
1072,615,0,31,23,Ataşehir,0
1073,615,0,360,24,Ataşehir,0
1074,400,0,155,60,Ataşehir,8
1075,1196,4,360,43,Ataşehir,13
1076,1495,0,21,31,Ataşehir,4
1077,1864,0,89,2,Ataşehir,8
1078,1710,4,47,60,Ataşehir,11
1079,878,0,56,0,Ataşehir,11
1080,1546,0,46,43,Ataşehir,11
1081,1546,0,46,43,Ataşehir,11
1082,1517,0,26,12,Ataşehir,2
1083,1517,1,66,2,Ataşehir,14
1084,1317,4,41,4,Ataşehir,11
1085,1297,0,360,60,Ataşehir,11
1086,1905,3,41,32,Ataşehir,15
1087,2112,3,1,24,Ataşehir,15
1088,2112,3,1,24,Ataşehir,15
1089,323,1,73,2,Ataşehir,5
1090,2112,3,1,24,Ataşehir,15
1091,2077,1,51,32,Ataşehir,11
1092,1432,1,339,37,Ataşehir,11
1093,2077,1,51,32,Ataşehir,11
1094,1721,3,51,32,Ataşehir,18
1095,2077,1,51,32,Ataşehir,11
1096,1522,4,52,37,Ataşehir,14
1097,1588,4,26,0,Ataşehir,0
1098,2038,0,121,43,Ataşehir,14
1099,1864,0,89,2,Ataşehir,8
1100,615,3,353,2,Ataşehir,11
1101,1864,0,89,2,Ataşehir,8
1102,1089,0,31,12,Ataşehir,0
1103,1317,0,353,0,Ataşehir,11
1104,1039,0,21,27,Ataşehir,0
1105,2038,0,121,43,Ataşehir,14
1106,1488,0,1,43,Ataşehir,11
1107,378,1,46,48,Ataşehir,17
1108,615,3,353,2,Ataşehir,11
1109,1963,0,91,60,Ataşehir,2
1110,1706,4,36,39,Ataşehir,14
1111,1400,4,353,48,Ataşehir,12
1112,1562,0,17,27,Ataşehir,9
1113,1546,0,61,38,Ataşehir,14
1114,1382,0,46,32,Ataşehir,13
1115,1488,0,21,39,Ataşehir,5
1116,615,3,353,2,Ataşehir,11
1117,378,1,46,48,Ataşehir,17
1118,378,1,46,48,Ataşehir,17
1119,1706,4,36,39,Ataşehir,14
1120,323,4,91,30,Ataşehir,6
1121,516,0,288,48,Ataşehir,17
1122,1536,3,46,32,Ataşehir,13
1123,1832,0,133,60,Ataşehir,1
1124,2077,0,71,0,Ataşehir,15
1125,1710,0,151,60,Ataşehir,16
1126,1382,1,332,32,Ataşehir,11
1127,1382,0,101,17,Ataşehir,14
1128,1136,1,325,27,Ataşehir,6
1129,1536,0,56,17,Ataşehir,14
1130,1142,4,41,39,Ataşehir,11
1131,1536,0,56,17,Ataşehir,14
1132,1536,0,56,17,Ataşehir,14
1133,1697,0,36,32,Ataşehir,0
1134,1231,0,61,17,Ataşehir,14
1135,2077,0,71,0,Ataşehir,15
1136,1422,0,37,19,Ataşehir,11
1137,1717,1,151,0,Ataşehir,11
1138,1142,0,26,33,Ataşehir,19
1139,1562,0,339,39,Ataşehir,13
1140,991,4,332,1,Ataşehir,11
1141,1432,3,339,37,Ataşehir,11
1142,881,3,1,39,Ataşehir,14
1143,1317,3,36,36,Ataşehir,0
1144,1317,3,36,36,Ataşehir,0
1145,1912,0,39,60,Ataşehir,17
1146,2077,0,71,0,Ataşehir,15
1147,1912,0,39,60,Ataşehir,17
1148,1124,4,360,60,Ataşehir,14
1149,1830,0,21,4,Ataşehir,5
1150,1068,0,11,49,Ataşehir,11
1151,971,1,31,15,Ataşehir,13
1152,1422,0,26,0,Ataşehir,11
1153,811,0,21,35,Ataşehir,11
1154,811,0,21,35,Ataşehir,11
1155,1413,0,41,48,Ataşehir,13
1156,1578,0,26,27,Ataşehir,16
1157,972,3,241,81,Ataşehir,6
1158,980,0,41,32,Ataşehir,14
1159,980,0,41,32,Ataşehir,14
1160,1488,0,26,23,Ataşehir,13
1161,1510,3,338,41,Ataşehir,0
1162,1510,3,338,41,Ataşehir,0
1163,1294,0,351,2,Ataşehir,5
1164,1698,4,41,4,Ataşehir,5
1165,1698,4,41,4,Ataşehir,5
1166,1698,4,41,4,Ataşehir,5
1167,1488,4,11,75,Ataşehir,5
1168,2014,4,16,1,Ataşehir,4
1169,118,2,264,71,Ataşehir,0
1170,1641,2,18,2,Ataşehir,2
1171,1841,1,111,23,Ataşehir,14
1172,1759,1,366,0,Ataşehir,14
1173,1759,1,366,0,Ataşehir,14
1174,1002,3,1,17,Ataşehir,11
1175,1297,0,21,4,Ataşehir,0
1176,1628,1,351,81,Ataşehir,14
1177,1432,3,41,38,Ataşehir,18
1178,1432,3,41,38,Ataşehir,18
1179,615,0,1,43,Ataşehir,15
1180,1444,0,335,16,Ataşehir,1
1181,1382,4,36,27,Ataşehir,18
1182,588,4,46,17,Ataşehir,13
1183,1024,2,1,39,Ataşehir,19
1184,1721,0,327,48,Ataşehir,14
1185,1697,0,2,0,Ataşehir,15
1186,942,0,347,4,Ataşehir,0
1187,1136,3,41,19,Ataşehir,13
1188,1605,0,11,60,Ataşehir,16
1189,1211,1,11,0,Ataşehir,11
1190,1605,0,11,60,Ataşehir,16
1191,1697,0,27,33,Ataşehir,0
1192,1409,0,21,4,Ataşehir,18
1193,1180,0,41,2,Ataşehir,0
1194,827,1,360,4,Ataşehir,0
1195,1588,1,46,17,Ataşehir,17
1196,842,0,306,48,Ataşehir,14
1197,1588,1,46,17,Ataşehir,17
1198,341,0,91,2,Ataşehir,11
1199,1775,1,332,48,Ataşehir,15
1200,1180,0,11,38,Ataşehir,0
1201,1721,0,29,81,Ataşehir,11
1202,1750,0,21,0,Ataşehir,18
1203,1488,0,347,32,Ataşehir,11
1204,646,0,46,0,Ataşehir,0
1205,1584,0,210,0,Ataşehir,3
1206,646,0,46,0,Ataşehir,0
1207,646,0,46,0,Ataşehir,0
1208,1196,1,360,48,Ataşehir,15
1209,1302,4,81,2,Ataşehir,0
1210,734,0,21,60,Ataşehir,0
1211,1297,0,6,33,Ataşehir,14
1212,1584,0,210,0,Ataşehir,3
1213,1584,0,210,0,Ataşehir,3
1214,1641,1,46,31,Ataşehir,17
1215,1196,1,360,48,Ataşehir,15
1216,1238,4,46,34,Ataşehir,14
1217,1294,0,353,2,Ataşehir,12
1218,1009,0,56,32,Ataşehir,17
1219,34,2,61,2,Ataşehir,18
1220,1196,1,344,60,Ataşehir,11
1221,791,2,11,0,Ataşehir,13
1222,2106,2,41,60,Ataşehir,6
1223,1068,0,276,81,Ataşehir,7
1224,1432,0,46,38,Ataşehir,13
1225,1089,1,26,60,Ataşehir,15
1226,930,0,21,49,Ataşehir,0
1227,1089,1,26,60,Ataşehir,15
1228,1149,2,26,60,Ataşehir,13
1229,1225,1,332,30,Ataşehir,7
1230,1089,1,26,60,Ataşehir,15
1231,187,0,104,60,Ataşehir,15
1232,2065,4,31,0,Ataşehir,0
1233,388,4,88,60,Ataşehir,8
1234,1068,4,86,27,Ataşehir,16
1235,64,0,57,48,Ataşehir,5
1236,2072,2,126,0,Ataşehir,14
1237,2072,2,126,0,Ataşehir,14
1238,2072,2,126,0,Ataşehir,14
1239,1078,2,36,34,Ataşehir,14
1240,567,1,26,48,Ataşehir,1
1241,1211,4,320,60,Ataşehir,11
1242,567,1,26,48,Ataşehir,1
1243,1605,0,11,60,Ataşehir,16
1244,1588,1,46,17,Ataşehir,17
1245,1588,1,46,17,Ataşehir,17
1246,1196,0,344,60,Ataşehir,11
1247,674,4,307,29,Ataşehir,11
1248,674,4,307,29,Ataşehir,11
1249,674,4,307,29,Ataşehir,11
1250,1925,1,51,19,Ataşehir,16
1251,1578,0,1,33,Ataşehir,13
1252,1789,0,26,38,Ataşehir,17
1253,387,0,38,27,Ataşehir,0
1254,1717,4,101,48,Ataşehir,11
1255,771,0,324,78,Ataşehir,16
1256,1264,0,26,12,Ataşehir,11
1257,629,0,306,8,Ataşehir,11
1258,1841,0,11,0,Ataşehir,11
1259,1149,0,51,39,Ataşehir,17
1260,811,0,288,78,Ataşehir,3
1261,811,0,288,78,Ataşehir,3
1262,811,0,288,78,Ataşehir,3
1263,1367,4,131,23,Ataşehir,15
1264,1367,4,131,23,Ataşehir,15
1265,1367,4,131,23,Ataşehir,15
1266,1367,4,131,23,Ataşehir,15
1267,34,1,61,33,Ataşehir,0
1268,414,0,11,15,Ataşehir,11
1269,279,0,167,32,Ataşehir,15
1270,1721,0,41,60,Ataşehir,13
1271,1995,0,81,22,Ataşehir,7
1272,1706,0,71,4,Ataşehir,14
1273,1009,4,366,39,Ataşehir,2
1274,279,0,167,32,Ataşehir,15
1275,1620,0,344,17,Ataşehir,1
1276,2059,0,71,32,Ataşehir,16
1277,34,4,69,71,Ataşehir,7
1278,1196,2,16,38,Ataşehir,0
1279,1118,0,367,75,Ataşehir,0
1280,34,4,69,71,Ataşehir,7
1281,1078,0,21,60,Ataşehir,11
1282,414,0,11,15,Ataşehir,11
1283,34,1,61,33,Ataşehir,0
1284,673,1,347,40,Ataşehir,1
1285,1596,0,6,60,Ataşehir,0
1286,1695,1,38,60,Ataşehir,2
1287,1432,1,41,31,Ataşehir,11
1288,728,1,11,32,Ataşehir,14
1289,208,3,16,37,Ataşehir,13
1290,728,1,11,32,Ataşehir,14
1291,1517,1,6,37,Ataşehir,19
1292,930,1,370,17,Ataşehir,18
1293,1897,4,36,8,Ataşehir,13
1294,179,4,79,60,Ataşehir,4
1295,1432,1,41,31,Ataşehir,11
1296,503,4,353,0,Ataşehir,13
1297,2010,0,73,12,Ataşehir,0
1298,1738,3,51,31,Ataşehir,18
1299,2010,0,73,12,Ataşehir,0
1300,2010,0,73,12,Ataşehir,0
1301,1857,0,46,31,Ataşehir,0
1302,1685,1,1,23,Ataşehir,1
1303,1685,1,1,23,Ataşehir,1
1304,1721,4,126,0,Ataşehir,15
1305,503,4,353,0,Ataşehir,13
1306,1766,1,31,32,Ataşehir,3
1307,549,0,5,27,Ataşehir,14
1308,615,4,366,33,Ataşehir,11
1309,1068,1,347,60,Ataşehir,11
1310,771,0,324,78,Ataşehir,16
1311,1648,0,86,8,Ataşehir,13
1312,1648,0,86,8,Ataşehir,13
1313,1382,0,36,30,Ataşehir,17
1314,1048,0,26,29,Ataşehir,11
1315,1857,0,41,29,Ataşehir,19
1316,811,0,353,15,Ataşehir,11
1317,811,0,353,15,Ataşehir,11
1318,34,4,69,71,Ataşehir,7
1319,1401,0,347,1,Ataşehir,0
1320,1510,0,61,0,Ataşehir,13
1321,881,0,339,48,Ataşehir,16
1322,1685,1,213,21,Ataşehir,14
1323,1991,1,61,39,Ataşehir,16
1324,1991,1,61,39,Ataşehir,16
1325,1382,0,91,60,Ataşehir,14
1326,1991,1,61,39,Ataşehir,16
1327,1991,1,61,39,Ataşehir,16
1328,1246,1,46,16,Ataşehir,11
1329,1772,1,58,2,Ataşehir,1
1330,1382,0,91,60,Ataşehir,14
1331,1238,4,81,81,Ataşehir,13
1332,1982,1,41,43,Ataşehir,0
1333,1382,0,91,60,Ataşehir,14
1334,1891,4,41,38,Ataşehir,18
1335,818,0,41,24,Ataşehir,17
1336,1982,1,41,43,Ataşehir,0
1337,823,0,366,38,Ataşehir,18
1338,811,0,353,60,Ataşehir,11
1339,414,0,11,16,Ataşehir,19
1340,930,0,339,60,Ataşehir,11
1341,811,0,353,60,Ataşehir,11
1342,1982,1,41,43,Ataşehir,0
1343,1009,0,21,58,Ataşehir,14
1344,1611,0,76,60,Ataşehir,14
1345,1264,0,11,38,Ataşehir,0
1346,1546,0,366,0,Ataşehir,0
1347,387,0,38,27,Ataşehir,0
1348,728,0,332,60,Ataşehir,17
1349,1390,0,26,8,Ataşehir,15
1350,1401,0,347,1,Ataşehir,0
1351,1401,0,347,1,Ataşehir,0
1352,902,4,21,4,Ataşehir,11
1353,549,2,360,33,Ataşehir,11
1354,549,2,360,33,Ataşehir,11
1355,1941,2,46,4,Ataşehir,16
1356,1406,1,26,38,Ataşehir,15
1357,712,2,22,27,Ataşehir,7
1358,712,2,22,27,Ataşehir,7
1359,712,2,22,27,Ataşehir,7
1360,811,0,353,15,Ataşehir,11
1361,521,0,171,0,Ataşehir,14
1362,521,0,171,0,Ataşehir,14
1363,395,0,121,4,Ataşehir,3
1364,1016,0,16,81,Ataşehir,13
1365,1124,0,1,43,Ataşehir,0
1366,1982,4,66,27,Ataşehir,18
1367,728,4,31,30,Ataşehir,0
1368,1124,0,1,43,Ataşehir,0
1369,1016,0,16,81,Ataşehir,13
1370,728,4,31,30,Ataşehir,0
1371,1196,0,41,18,Ataşehir,18
1372,902,0,353,48,Ataşehir,11
1373,232,0,353,49,Ataşehir,14
1374,232,0,353,49,Ataşehir,14
1375,1409,4,370,27,Ataşehir,5
1376,147,4,347,75,Ataşehir,11
1377,147,4,347,75,Ataşehir,11
1378,147,4,347,75,Ataşehir,11
1379,232,0,353,49,Ataşehir,14
1380,2120,0,61,4,Ataşehir,9
1381,1401,0,347,1,Ataşehir,0
1382,1596,0,6,60,Ataşehir,0
1383,1695,1,38,60,Ataşehir,2
1384,1809,4,21,4,Ataşehir,6
1385,34,3,71,49,Ataşehir,11
1386,34,3,71,49,Ataşehir,11
1387,549,0,353,27,Ataşehir,15
1388,1186,0,11,33,Ataşehir,16
1389,1354,1,353,0,Ataşehir,11
1390,1089,1,6,39,Ataşehir,15
1391,812,1,141,75,Ataşehir,5
1392,1305,0,31,0,Ataşehir,13
1393,1578,0,21,1,Ataşehir,11
1394,1317,4,31,4,Ataşehir,0
1395,1264,0,66,60,Ataşehir,14
1396,971,4,339,39,Ataşehir,15
1397,1646,4,36,81,Ataşehir,11
1398,2008,4,367,71,Ataşehir,0
1399,2008,4,367,71,Ataşehir,0
1400,2008,4,367,71,Ataşehir,0
1401,771,1,61,4,Ataşehir,13
1402,771,1,61,4,Ataşehir,13
1403,322,3,18,48,Ataşehir,13
1404,1048,3,1,48,Ataşehir,13
1405,1963,1,61,32,Ataşehir,7
1406,930,0,353,39,Ataşehir,0
1407,930,0,353,39,Ataşehir,0
1408,930,0,353,39,Ataşehir,0
1409,1982,0,79,32,Ataşehir,8
1410,939,1,366,33,Ataşehir,13
1411,1445,1,316,39,Ataşehir,14
1412,1104,4,11,48,Ataşehir,11
1413,1432,1,56,43,Ataşehir,14
1414,34,3,71,49,Ataşehir,11
1415,1857,0,87,23,Ataşehir,5
1416,34,3,71,49,Ataşehir,11
1417,1,1,344,60,Ataşehir,5
1418,1264,4,31,38,Ataşehir,11
1419,1432,0,6,60,Ataşehir,11
1420,1263,0,367,35,Ataşehir,3
1421,1605,1,46,16,Ataşehir,0
1422,1897,1,29,60,Ataşehir,4
1423,1677,4,41,24,Ataşehir,16
1424,1459,0,11,2,Ataşehir,0
1425,148,4,96,4,Ataşehir,14
1426,1620,4,160,27,Ataşehir,15
1427,1611,4,41,4,Ataşehir,0
1428,1068,4,193,37,Ataşehir,13
1429,1526,4,13,60,Ataşehir,6
1430,1068,4,193,37,Ataşehir,13
1431,1068,4,193,37,Ataşehir,13
1432,786,0,322,48,Ataşehir,14
