,Fiyat,Oda,Alan,Yas,Konum,Kat
81681,791,2,11,16,Zeytinburnu,0
81682,811,3,91,24,Zeytinburnu,0
81683,1211,2,81,34,Zeytinburnu,0
81684,351,2,31,29,Zeytinburnu,0
81685,529,4,29,1,Zeytinburnu,0
81686,2001,2,357,48,Zeytinburnu,1
81687,1124,2,19,60,Zeytinburnu,0
81688,1495,1,121,16,Zeytinburnu,0
81689,2130,1,11,60,Zeytinburnu,0
81690,792,4,91,0,Zeytinburnu,0
81691,792,4,91,0,Zeytinburnu,0
81692,1495,4,41,60,Zeytinburnu,0
81693,1936,4,320,60,Zeytinburnu,1
81694,673,3,31,33,Zeytinburnu,0
81695,150,0,11,60,Zeytinburnu,0
81696,673,4,1,35,Zeytinburnu,0
81697,1444,3,367,0,Zeytinburnu,1
81698,615,1,51,31,Zeytinburnu,0
81699,615,1,51,31,Zeytinburnu,0
81700,615,1,51,31,Zeytinburnu,0
81701,1149,1,347,37,Zeytinburnu,0
81702,834,0,41,0,Zeytinburnu,0
81703,834,0,41,0,Zeytinburnu,0
81704,1488,4,339,75,Zeytinburnu,1
81705,834,0,41,0,Zeytinburnu,0
81706,1510,0,73,60,Zeytinburnu,0
81707,462,3,370,38,Zeytinburnu,0
81708,1149,2,36,78,Zeytinburnu,0
81709,387,2,360,36,Zeytinburnu,0
81710,1912,0,26,8,Zeytinburnu,0
81711,462,3,370,38,Zeytinburnu,0
81712,853,3,21,19,Zeytinburnu,0
81713,930,4,16,35,Zeytinburnu,0
81714,1864,0,348,60,Zeytinburnu,0
81715,1850,2,332,2,Zeytinburnu,1
81716,1488,4,339,75,Zeytinburnu,1
81717,1488,4,339,75,Zeytinburnu,1
81718,649,2,347,43,Zeytinburnu,0
81719,2077,4,124,0,Zeytinburnu,1
81720,2077,4,124,0,Zeytinburnu,1
81721,649,2,347,43,Zeytinburnu,0
81722,649,2,347,43,Zeytinburnu,0
81723,388,4,113,78,Zeytinburnu,0
81724,1382,2,81,30,Zeytinburnu,0
81725,186,2,339,35,Zeytinburnu,0
81726,1488,4,339,75,Zeytinburnu,1
81727,1180,2,31,29,Zeytinburnu,0
81728,1180,2,31,29,Zeytinburnu,0
81729,1897,4,36,8,Zeytinburnu,0
81730,1247,4,151,60,Zeytinburnu,0
81731,1247,4,151,60,Zeytinburnu,0
81732,549,3,1,32,Zeytinburnu,0
81733,549,3,1,32,Zeytinburnu,0
81734,549,3,1,32,Zeytinburnu,0
81735,615,1,51,31,Zeytinburnu,0
81736,1180,2,31,29,Zeytinburnu,0
81737,1124,2,366,43,Zeytinburnu,0
81738,972,4,131,0,Zeytinburnu,0
81739,811,2,366,35,Zeytinburnu,0
81740,2022,4,47,2,Zeytinburnu,1
81741,2022,4,47,2,Zeytinburnu,1
81742,1196,4,51,33,Zeytinburnu,0
81743,1068,0,36,35,Zeytinburnu,0
81744,1264,3,71,16,Zeytinburnu,0
81745,97,4,51,0,Zeytinburnu,1
81746,97,4,51,0,Zeytinburnu,1
81747,97,4,51,0,Zeytinburnu,1
81748,649,0,41,32,Zeytinburnu,0
81749,97,4,51,0,Zeytinburnu,1
81750,1402,3,141,1,Zeytinburnu,0
81751,1963,3,26,27,Zeytinburnu,0
81752,1124,3,51,36,Zeytinburnu,0
81753,1124,3,51,36,Zeytinburnu,0
81754,1149,0,1,0,Zeytinburnu,0
81755,1124,3,51,36,Zeytinburnu,0
81756,1620,0,332,2,Zeytinburnu,0
81757,811,0,26,33,Zeytinburnu,0
81758,1912,0,41,0,Zeytinburnu,0
81759,649,0,41,32,Zeytinburnu,0
81760,649,0,41,32,Zeytinburnu,0
81761,649,0,41,32,Zeytinburnu,0
81762,1973,2,21,0,Zeytinburnu,0
81763,1721,4,368,0,Zeytinburnu,0
81764,364,4,339,38,Zeytinburnu,0
81765,1488,1,61,32,Zeytinburnu,0
81766,1264,1,61,2,Zeytinburnu,0
81767,1982,0,46,33,Zeytinburnu,1
81768,1533,1,11,60,Zeytinburnu,1
81769,1559,1,41,48,Zeytinburnu,0
81770,1559,1,41,48,Zeytinburnu,0
81771,2022,4,47,2,Zeytinburnu,1
81772,730,0,26,27,Zeytinburnu,0
81773,1162,0,71,16,Zeytinburnu,0
81774,1418,0,56,63,Zeytinburnu,1
81775,2022,4,47,2,Zeytinburnu,1
81776,1418,0,56,63,Zeytinburnu,1
81777,1418,0,56,63,Zeytinburnu,1
81778,45,4,79,1,Zeytinburnu,1
81779,1418,0,56,63,Zeytinburnu,1
81780,1423,0,154,0,Zeytinburnu,1
81781,2105,0,306,38,Zeytinburnu,0
81782,34,2,11,60,Zeytinburnu,1
81783,517,4,114,37,Zeytinburnu,0
81784,1312,1,28,0,Zeytinburnu,0
81785,1488,0,19,43,Zeytinburnu,1
81786,881,1,306,60,Zeytinburnu,0
81787,1124,2,1,48,Zeytinburnu,0
81788,1963,1,160,31,Zeytinburnu,0
81789,1432,0,101,60,Zeytinburnu,0
81790,1526,0,31,31,Zeytinburnu,0
81791,771,2,1,71,Zeytinburnu,0
81792,1211,2,370,0,Zeytinburnu,0
81793,224,4,16,0,Zeytinburnu,0
81794,1124,2,1,48,Zeytinburnu,0
81795,516,0,360,35,Zeytinburnu,0
81796,1432,0,101,60,Zeytinburnu,0
81797,1979,2,62,4,Zeytinburnu,0
81798,1963,1,160,31,Zeytinburnu,0
81799,615,0,350,38,Zeytinburnu,0
81800,1685,4,25,78,Zeytinburnu,1
81801,1422,1,368,23,Zeytinburnu,1
81802,1488,0,19,43,Zeytinburnu,1
81803,501,3,332,30,Zeytinburnu,0
81804,1297,1,360,17,Zeytinburnu,0
81805,1685,4,25,78,Zeytinburnu,1
81806,1488,0,19,43,Zeytinburnu,1
81807,1297,1,360,17,Zeytinburnu,0
81808,1488,0,19,43,Zeytinburnu,1
81809,1124,2,1,48,Zeytinburnu,0
81810,299,0,6,71,Zeytinburnu,0
81811,54,0,91,23,Zeytinburnu,1
81812,1432,3,86,37,Çatalca,0
81813,1444,2,61,17,Çatalca,0
81814,63,0,347,78,Çatalca,1
81815,1685,0,1,24,Çatalca,0
81816,1963,0,7,37,Çatalca,1
81817,811,0,46,24,Çatalca,0
81818,780,1,325,48,Çatalca,1
81819,991,2,31,37,Çatalca,0
81820,673,0,11,48,Çatalca,0
81821,1382,0,21,38,Çatalca,0
81822,1541,0,121,39,Çatalca,0
81823,1149,2,363,48,Çatalca,1
81824,1857,0,141,0,Çatalca,1
81825,1857,0,141,0,Çatalca,1
81826,986,1,265,48,Çatalca,1
81827,986,1,265,48,Çatalca,1
81828,452,0,259,39,Çatalca,0
81829,452,0,259,39,Çatalca,0
81830,452,0,259,39,Çatalca,0
81831,1432,0,81,27,Çatalca,0
81832,205,1,86,8,Çatalca,0
81833,951,0,36,75,Çatalca,0
81834,1857,0,141,0,Çatalca,1
81835,1180,3,1,0,Çatalca,0
81836,1180,3,1,0,Çatalca,0
81837,772,4,61,0,Çatalca,0
81838,278,0,11,75,Çatalca,0
81839,1149,2,363,48,Çatalca,1
81840,1418,1,26,18,Çatalca,0
81841,588,4,1,60,Çatalca,0
81842,1611,0,131,48,Çatalca,0
81843,753,0,41,27,Çatalca,0
81844,550,0,101,43,Çatalca,0
81845,1422,3,21,0,Çatalca,0
81846,550,0,101,43,Çatalca,0
81847,1196,0,370,75,Çatalca,0
81848,1104,0,360,2,Çatalca,1
81849,853,0,36,4,Çatalca,0
81850,1104,0,360,2,Çatalca,1
81851,1104,0,360,2,Çatalca,1
81852,1124,0,366,24,Çatalca,0
81853,1149,0,335,2,Çatalca,1
81854,2120,0,41,37,Çatalca,0
81855,1317,2,51,48,Çatalca,0
81856,930,2,81,38,Çatalca,0
81857,1789,1,6,0,Çatalca,1
81858,971,2,41,78,Çatalca,0
81859,930,2,81,38,Çatalca,0
81860,1951,2,81,33,Çatalca,0
81861,1149,1,21,4,Çatalca,0
81862,278,0,11,75,Çatalca,0
81863,550,0,101,43,Çatalca,0
81864,148,1,33,0,Çatalca,0
81865,1106,0,322,48,Çatalca,0
81866,1285,2,61,43,Çatalca,0
81867,1285,2,61,43,Çatalca,0
81868,1285,2,61,43,Çatalca,0
81869,1968,1,21,16,Çatalca,0
81870,1023,0,31,60,Çatalca,0
81871,1023,0,31,60,Çatalca,0
81872,1023,0,31,60,Çatalca,0
81873,930,0,1,35,Çatalca,0
81874,1341,0,61,23,Çatalca,0
81875,1341,0,61,23,Çatalca,0
81876,834,0,61,60,Çatalca,0
81877,1936,0,66,37,Çatalca,0
81878,1562,0,11,2,Çatalca,0
81879,1562,0,11,2,Çatalca,0
81880,1243,0,16,1,Çatalca,0
81881,1963,0,69,71,Çatalca,0
81882,550,0,101,43,Çatalca,0
81883,1968,1,21,16,Çatalca,0
81884,1951,2,81,33,Çatalca,0
81885,430,1,347,49,Çatalca,0
81886,1301,0,91,17,Çatalca,0
81887,2031,1,11,48,Çatalca,0
81888,1330,0,95,60,Çatalca,1
81889,1789,0,121,29,Çatalca,0
81890,1968,1,21,16,Çatalca,0
81891,1789,0,121,29,Çatalca,0
81892,1697,0,66,38,Çatalca,0
81893,1124,0,71,0,Çatalca,0
81894,1301,0,91,17,Çatalca,0
81895,1301,0,91,17,Çatalca,0
81896,430,1,347,49,Çatalca,0
81897,1968,1,21,16,Çatalca,0
81898,1789,0,121,29,Çatalca,0
81899,1330,0,95,60,Çatalca,1
81900,1821,0,71,24,Çekmeköy,0
81901,1476,1,151,60,Çekmeköy,0
81902,991,0,41,48,Çekmeköy,0
81903,1209,1,91,78,Çekmeköy,0
81904,148,0,57,60,Çekmeköy,0
81905,1149,0,111,60,Çekmeköy,0
81906,811,0,347,81,Çekmeköy,1
81907,2116,0,36,0,Çekmeköy,0
81908,1196,4,71,4,Çekmeköy,0
81909,568,1,56,40,Çekmeköy,0
81910,773,0,360,60,Çekmeköy,0
81911,1305,4,51,4,Çekmeköy,0
81912,1488,0,36,0,Çekmeköy,0
81913,1278,0,1,1,Çekmeköy,0
81914,881,0,16,32,Çekmeköy,0
81915,1382,0,31,24,Çekmeköy,0
81916,1009,1,6,0,Çekmeköy,0
81917,2084,1,41,60,Çekmeköy,1
81918,1846,1,276,38,Çekmeköy,0
81919,1861,0,36,38,Çekmeköy,0
81920,2116,0,36,0,Çekmeköy,0
81921,1209,1,91,78,Çekmeköy,0
81922,1841,3,61,49,Çekmeköy,0
81923,532,1,8,0,Çekmeköy,0
81924,232,1,366,32,Çekmeköy,0
81925,1230,3,51,8,Çekmeköy,0
81926,2000,2,51,0,Çekmeköy,0
81927,1432,4,360,37,Çekmeköy,0
81928,1846,1,276,38,Çekmeköy,0
81929,1841,3,61,49,Çekmeköy,0
81930,1024,1,21,8,Çekmeköy,0
81931,1068,0,31,0,Çekmeköy,0
81932,1068,0,31,2,Çekmeköy,0
81933,902,0,1,23,Çekmeköy,0
81934,351,3,322,46,Çekmeköy,0
81935,1432,4,360,37,Çekmeköy,0
81936,1390,1,51,4,Çekmeköy,0
81937,81,1,71,2,Çekmeköy,0
81938,448,0,1,23,Çekmeköy,0
81939,961,0,347,48,Çekmeköy,0
81940,1305,4,51,4,Çekmeköy,0
81941,568,1,56,40,Çekmeköy,0
81942,592,0,366,0,Çekmeköy,0
81943,1611,0,71,60,Çekmeköy,0
81944,1382,0,353,42,Çekmeköy,0
81945,251,3,46,23,Çekmeköy,1
81946,759,0,360,48,Çekmeköy,0
81947,1982,4,193,0,Çekmeköy,0
81948,2106,1,66,29,Çekmeköy,0
81949,930,3,360,8,Çekmeköy,0
81950,1305,4,51,4,Çekmeköy,0
81951,930,3,360,8,Çekmeköy,0
81952,1382,0,353,42,Çekmeköy,0
81953,1149,0,360,0,Çekmeköy,0
81954,1285,3,46,16,Çekmeköy,0
81955,1382,0,353,42,Çekmeköy,0
81956,629,0,61,38,Çekmeköy,0
81957,184,0,56,0,Çekmeköy,0
81958,640,1,366,0,Çekmeköy,0
81959,876,0,353,37,Çekmeköy,0
81960,549,1,322,0,Çekmeköy,0
81961,495,1,176,0,Çekmeköy,1
81962,668,3,1,0,Çekmeköy,0
81963,853,1,6,37,Çekmeköy,0
81964,971,0,322,60,Çekmeköy,0
81965,1517,1,87,75,Çekmeköy,0
81966,1543,3,31,60,Çekmeköy,0
81967,1382,1,31,60,Çekmeköy,0
81968,364,1,366,24,Çekmeköy,0
81969,1697,0,31,49,Çekmeköy,0
81970,568,1,56,40,Çekmeköy,0
81971,615,3,353,2,Çekmeköy,0
81972,1297,0,36,19,Çekmeköy,0
81973,465,0,353,0,Çekmeköy,0
81974,1596,0,352,4,Çekmeköy,0
81975,753,2,31,0,Çekmeköy,0
81976,1048,0,1,81,Çekmeköy,0
81977,1798,1,31,39,Çekmeköy,0
81978,1626,3,353,2,Çekmeköy,1
81979,1798,1,31,39,Çekmeköy,0
81980,364,1,366,24,Çekmeköy,0
81981,1798,1,31,39,Çekmeköy,0
81982,791,0,36,4,Çekmeköy,1
81983,903,3,57,60,Çekmeköy,0
81984,834,0,347,60,Çekmeköy,0
81985,1401,0,51,2,Çekmeköy,0
81986,1982,4,193,0,Çekmeköy,0
81987,1149,0,61,2,Çekmeköy,0
81988,777,0,360,0,Çekmeköy,0
81989,532,1,8,0,Çekmeköy,0
81990,1230,3,51,8,Çekmeköy,0
81991,1850,4,66,41,Çekmeköy,0
81992,1124,0,31,0,Çekmeköy,0
81993,414,3,315,49,Çekmeköy,0
81994,811,1,339,0,Çekmeköy,0
81995,930,2,76,39,Çekmeköy,0
81996,821,2,360,0,Çekmeköy,0
81997,1341,0,41,4,Çekmeköy,0
81998,528,1,247,60,Çekmeköy,0
81999,1285,4,71,60,Çekmeköy,0
82000,1124,0,31,0,Çekmeköy,0
82001,1514,1,46,37,Çekmeköy,0
82002,1884,3,91,17,Çekmeköy,0
82003,1850,4,66,41,Çekmeköy,0
82004,318,3,31,75,Çekmeköy,0
82005,1973,0,71,0,Çekmeköy,0
82006,97,0,116,0,Çekmeköy,0
82007,97,0,116,0,Çekmeköy,0
82008,97,0,116,0,Çekmeköy,0
82009,1557,0,51,16,Çekmeköy,0
82010,692,0,360,60,Çekmeköy,0
82011,650,0,176,17,Çekmeköy,0
82012,753,3,295,48,Çekmeköy,1
82013,1346,2,26,0,Çekmeköy,0
82014,598,2,1,0,Çekmeköy,0
82015,1454,3,51,0,Çekmeköy,0
82016,1524,4,51,4,Çekmeköy,0
82017,1605,4,11,0,Çekmeköy,0
82018,630,3,31,37,Çekmeköy,0
82019,1122,0,51,37,Çekmeköy,0
82020,951,0,121,60,Çekmeköy,0
82021,1111,0,36,1,Çekmeköy,0
82022,697,4,360,4,Çekmeköy,0
82023,54,4,41,48,Çekmeköy,0
82024,414,3,315,49,Çekmeköy,0
82025,54,4,41,48,Çekmeköy,0
82026,460,0,353,0,Çekmeköy,0
82027,630,3,31,37,Çekmeköy,0
82028,1878,2,36,37,Çekmeköy,0
82029,1149,3,21,0,Çekmeköy,0
82030,1024,1,1,48,Çekmeköy,0
82031,902,0,317,60,Çekmeköy,0
82032,1488,4,1,39,Çekmeköy,0
82033,771,3,360,48,Çekmeköy,0
82034,968,3,1,1,Çekmeköy,0
82035,54,4,41,48,Çekmeköy,0
82036,1089,4,16,0,Çekmeköy,0
82037,588,4,357,0,Çekmeköy,0
82038,97,2,86,37,Çekmeköy,0
82039,1841,4,6,0,Çekmeköy,0
82040,2,4,90,0,Çekmeköy,0
82041,649,0,1,1,Çekmeköy,0
82042,365,1,151,37,Çekmeköy,0
82043,1285,1,21,71,Çekmeköy,0
82044,2068,1,16,48,Çekmeköy,0
82045,930,4,21,60,Çekmeköy,0
82046,1648,1,39,60,Çekmeköy,0
82047,163,0,101,4,Çekmeköy,0
82048,577,1,16,0,Çekmeköy,0
82049,2122,4,6,0,Çekmeköy,0
82050,1578,1,71,4,Çekmeköy,0
82051,1669,3,31,0,Çekmeköy,1
82052,1664,3,38,60,Çekmeköy,0
82053,1432,4,360,37,Çekmeköy,0
82054,1476,3,41,4,Çekmeköy,0
82055,388,0,21,23,Çekmeköy,0
82056,351,3,322,46,Çekmeköy,0
82057,728,0,16,78,Çekmeköy,0
82058,351,3,322,46,Çekmeköy,0
82059,615,0,332,0,Çekmeköy,0
82060,1136,3,41,4,Çekmeköy,0
82061,1209,1,91,78,Çekmeköy,0
82062,1677,4,1,0,Çekmeköy,0
82063,1149,0,360,60,Çekmeköy,0
82064,991,2,1,0,Çekmeköy,0
82065,791,2,31,1,Çekmeköy,0
82066,889,3,21,37,Çekmeköy,0
82067,1297,0,368,0,Çekmeköy,0
82068,34,0,26,0,Çekmeköy,0
82069,1297,1,16,0,Çekmeköy,0
82070,1454,1,21,0,Çekmeköy,0
82071,1026,1,21,78,Çekmeköy,0
82072,1809,1,360,0,Çekmeköy,0
82073,1382,0,6,0,Çekmeköy,0
82074,649,0,21,71,Çekmeköy,0
82075,646,4,353,0,Çekmeköy,0
82076,1750,4,21,48,Çekmeköy,0
82077,1850,4,66,41,Çekmeköy,0
82078,1750,4,21,48,Çekmeköy,0
82079,1750,4,21,48,Çekmeköy,0
82080,1841,4,6,0,Çekmeköy,0
82081,5,3,26,48,Çekmeköy,0
82082,1841,4,6,0,Çekmeköy,0
82083,991,0,26,32,Çekmeköy,0
82084,1285,0,21,0,Çekmeköy,0
82085,532,1,8,0,Çekmeköy,0
82086,532,1,8,0,Çekmeköy,0
82087,1916,1,31,48,Çekmeköy,0
82088,1536,0,11,23,Çekmeköy,0
82089,695,4,11,0,Çekmeköy,0
82090,1049,4,180,2,Çekmeköy,0
82091,1916,1,31,48,Çekmeköy,0
82092,1284,1,31,0,Çekmeköy,0
82093,186,1,360,60,Çekmeköy,0
82094,1264,4,353,75,Çekmeköy,0
82095,451,0,332,35,Çekmeköy,0
82096,881,0,357,0,Çekmeköy,0
82097,1341,4,1,0,Çekmeköy,0
82098,753,1,366,60,Çekmeköy,0
82099,471,4,353,0,Çekmeköy,0
82100,7,4,71,15,Çekmeköy,1
82101,7,4,71,15,Çekmeköy,1
82102,578,0,245,0,Çekmeköy,0
82103,1697,2,193,23,Çekmeköy,0
82104,136,1,41,39,Çekmeköy,0
82105,1546,4,91,1,Çekmeköy,1
82106,465,0,353,0,Çekmeköy,0
82107,1398,4,71,4,Çekmeköy,0
82108,1024,3,1,0,Çekmeköy,0
82109,200,0,11,75,Çekmeköy,0
82110,526,4,353,0,Çekmeköy,0
82111,588,1,366,0,Çekmeköy,0
82112,588,1,366,0,Çekmeköy,0
82113,991,3,6,23,Çekmeköy,0
82114,685,0,16,0,Çekmeköy,0
82115,1317,4,31,60,Çekmeköy,0
82116,1162,4,91,78,Çekmeköy,0
82117,1211,4,101,0,Çekmeköy,0
82118,1162,4,91,78,Çekmeköy,0
82119,745,0,366,32,Çekmeköy,0
82120,673,4,317,60,Çekmeköy,0
82121,649,2,21,23,Çekmeköy,0
82122,1775,0,111,0,Çekmeköy,0
82123,1897,0,1,75,Çekmeköy,0
82124,588,1,11,38,Çekmeköy,0
82125,588,1,366,0,Çekmeköy,0
82126,445,0,36,0,Çekmeköy,0
82127,1285,3,51,0,Çekmeköy,0
82128,1305,0,1,23,Çekmeköy,0
82129,811,1,360,0,Çekmeköy,0
82130,753,1,347,0,Çekmeköy,0
82131,1648,4,81,48,Çekmeköy,1
82132,881,4,41,32,Çekmeköy,0
82133,615,3,11,0,Çekmeköy,0
82134,991,3,370,38,Çekmeköy,0
82135,1180,0,26,60,Çekmeköy,0
82136,1330,0,6,60,Çekmeköy,0
82137,242,3,66,60,Çekmeköy,1
82138,511,0,141,33,Çekmeköy,0
82139,708,1,360,0,Çekmeköy,0
82140,1124,0,1,0,Çekmeköy,0
82141,971,1,360,37,Çekmeköy,0
82142,1432,1,41,60,Çekmeköy,0
82143,451,1,33,0,Çekmeköy,0
82144,991,3,370,38,Çekmeköy,0
82145,1285,1,26,2,Çekmeköy,0
82146,1706,4,26,41,Çekmeköy,0
82147,1706,4,26,41,Çekmeköy,0
82148,451,1,33,0,Çekmeköy,0
82149,853,0,16,4,Çekmeköy,0
82150,2008,4,171,39,Çekmeköy,0
82151,538,4,353,0,Çekmeköy,0
82152,1591,1,76,0,Çekmeköy,0
82153,451,1,33,0,Çekmeköy,0
82154,1124,0,341,0,Çekmeköy,0
82155,1124,0,341,0,Çekmeköy,0
82156,791,0,1,43,Çekmeköy,0
82157,753,1,347,0,Çekmeköy,0
82158,718,2,1,60,Çekmeköy,0
82159,1605,1,184,4,Çekmeköy,0
82160,840,0,21,1,Çekmeköy,0
82161,1292,0,51,0,Çekmeköy,0
82162,708,0,347,0,Çekmeköy,0
82163,1945,0,11,48,Çekmeköy,0
82164,1382,4,21,0,Çekmeköy,0
82165,1162,4,36,60,Çekmeköy,0
82166,1089,0,11,71,Çekmeköy,0
82167,1468,4,1,8,Çekmeköy,0
82168,1468,4,1,8,Çekmeköy,0
82169,1468,4,1,8,Çekmeköy,0
82170,511,0,141,33,Çekmeköy,0
82171,298,0,41,60,Çekmeköy,0
82172,298,0,41,60,Çekmeköy,0
82173,1422,0,1,0,Çekmeköy,0
82174,1341,1,1,48,Çekmeköy,0
82175,1702,1,131,1,Çekmeköy,0
82176,20,1,366,39,Çekmeköy,0
82177,1702,1,131,1,Çekmeköy,0
82178,1648,3,41,38,Çekmeköy,0
82179,1702,1,131,1,Çekmeköy,0
82180,1089,2,360,37,Çekmeköy,0
82181,1009,0,6,0,Çekmeköy,0
82182,495,1,176,0,Çekmeköy,1
82183,1401,1,366,0,Çekmeköy,1
82184,646,0,21,0,Çekmeköy,0
82185,2008,4,176,27,Çekmeköy,0
82186,136,3,81,39,Çekmeköy,0
82187,881,0,21,78,Çekmeköy,0
82188,1850,4,76,0,Çekmeköy,0
82189,1054,4,101,0,Çekmeköy,0
82190,1054,4,101,0,Çekmeköy,0
82191,951,4,28,60,Çekmeköy,0
82192,577,3,366,0,Çekmeköy,0
82193,1048,0,121,1,Çekmeköy,0
82194,1982,4,193,0,Çekmeköy,0
82195,881,1,366,48,Çekmeköy,0
82196,532,1,8,0,Çekmeköy,0
82197,378,0,36,0,Çekmeköy,0
82198,635,4,1,0,Çekmeköy,0
82199,1794,0,71,38,Çekmeköy,0
82200,549,0,1,0,Çekmeköy,0
82201,1961,1,36,60,Çekmeköy,0
82202,825,3,11,0,Çekmeköy,0
82203,1305,4,26,32,Çekmeköy,0
82204,1149,3,51,48,Çekmeköy,0
82205,891,3,366,78,Çekmeköy,0
82206,1648,3,66,1,Çekmeköy,0
82207,1305,1,16,2,Çekmeköy,1
82208,2106,1,66,29,Çekmeköy,0
82209,937,3,1,27,Çekmeköy,0
82210,1305,4,51,4,Çekmeköy,0
82211,931,4,94,16,Çekmeköy,0
82212,931,4,94,16,Çekmeköy,0
82213,1156,4,9,23,Çekmeköy,1
82214,1706,4,11,0,Çekmeköy,0
82215,532,1,8,0,Çekmeköy,0
82216,649,4,347,0,Çekmeköy,0
82217,1583,4,353,2,Çekmeköy,0
82218,1125,0,295,77,Çekmeköy,0
82219,913,0,26,60,Çekmeköy,0
82220,1706,4,11,0,Çekmeköy,0
82221,136,3,81,39,Çekmeköy,0
82222,129,0,21,17,Çekmeköy,0
82223,1317,4,360,4,Çekmeköy,0
82224,528,4,339,0,Çekmeköy,0
82225,1583,4,353,2,Çekmeköy,0
82226,549,2,1,0,Çekmeköy,0
82227,1305,1,16,2,Çekmeköy,1
82228,558,0,353,0,Çekmeköy,0
82229,532,1,8,0,Çekmeköy,0
82230,747,0,360,60,Çekmeköy,0
82231,1124,0,61,60,Çekmeköy,0
82232,388,1,51,61,Çekmeköy,0
82233,549,3,1,0,Çekmeköy,0
82234,1149,0,360,48,Çekmeköy,0
82235,316,0,81,15,Çekmeköy,0
82236,430,2,360,0,Çekmeköy,0
82237,1223,2,76,78,Çekmeköy,0
82238,1611,0,61,31,Çekmeköy,0
82239,474,2,353,0,Çekmeköy,0
82240,250,3,31,24,Çekmeköy,0
82241,1285,3,51,0,Çekmeköy,0
82242,347,0,21,33,Çekmeköy,0
82243,1341,1,11,0,Çekmeköy,0
82244,414,0,21,75,Çekmeköy,1
82245,1611,0,61,31,Çekmeköy,0
82246,1272,2,21,40,Çekmeköy,0
82247,1162,2,21,0,Çekmeköy,0
82248,1162,3,4,60,Çekmeköy,0
82249,1809,3,51,18,Çekmeköy,0
82250,683,0,370,60,Çekmeköy,0
82251,1809,3,51,18,Çekmeköy,0
82252,615,1,339,4,Çekmeköy,0
82253,549,0,360,1,Çekmeköy,0
82254,1611,0,61,31,Çekmeköy,0
82255,2106,1,41,48,Çekmeköy,0
82256,1711,1,66,60,Çekmeköy,0
82257,1196,0,366,37,Çekmeköy,0
82258,1144,4,36,17,Çekmeköy,0
82259,387,0,46,60,Çekmeköy,1
82260,1367,1,41,60,Çekmeköy,0
82261,645,1,366,0,Çekmeköy,0
82262,1789,1,26,43,Çekmeköy,0
82263,1850,3,76,0,Çekmeköy,0
82264,771,0,61,0,Çekmeköy,0
82265,708,3,306,38,Çekmeköy,0
82266,1925,1,41,43,Çekmeköy,0
82267,1136,2,26,60,Çekmeköy,0
82268,1124,3,46,24,Çekmeköy,0
82269,445,0,36,0,Çekmeköy,0
82270,658,4,26,0,Çekmeköy,0
82271,298,4,36,0,Çekmeköy,0
82272,549,3,11,27,Çekmeköy,0
82273,930,0,366,38,Çekmeköy,0
82274,982,2,131,4,Çekmeköy,0
82275,881,4,1,60,Çekmeköy,0
82276,588,1,366,0,Çekmeköy,0
82277,991,0,356,0,Çekmeköy,0
82278,2106,1,66,29,Çekmeköy,0
82279,388,1,51,61,Çekmeköy,0
82280,615,0,353,0,Çekmeköy,0
82281,205,0,86,4,Çekmeköy,0
82282,796,4,51,0,Çekmeköy,0
82283,598,1,366,0,Çekmeköy,0
82284,797,1,26,0,Çekmeköy,0
82285,902,4,366,17,Çekmeköy,0
82286,902,4,366,17,Çekmeköy,0
82287,616,2,81,0,Çekmeköy,0
82288,2106,3,61,60,Çekmeköy,0
82289,825,4,31,17,Çekmeköy,0
82290,2106,3,61,60,Çekmeköy,0
82291,753,0,322,1,Çekmeköy,1
82292,753,4,353,48,Çekmeköy,0
82293,615,1,61,24,Çekmeköy,0
82294,1089,4,16,0,Çekmeköy,0
82295,1180,3,21,32,Çekmeköy,0
82296,1024,4,81,48,Çekmeköy,0
82297,1766,4,31,75,Çekmeköy,0
82298,1124,1,26,0,Çekmeköy,0
82299,1766,4,31,75,Çekmeköy,0
82300,1533,0,1,0,Çekmeköy,0
82301,1533,0,1,0,Çekmeköy,0
82302,1677,0,64,60,Çekmeköy,0
82303,930,4,353,48,Çekmeköy,0
82304,834,0,364,78,Çekmeköy,0
82305,649,2,16,27,Çekmeköy,0
82306,891,1,16,48,Çekmeköy,0
82307,598,1,366,0,Çekmeköy,0
82308,1750,0,26,0,Çekmeköy,0
82309,1750,0,26,0,Çekmeköy,0
82310,63,3,360,30,Çekmeköy,0
82311,1488,1,81,48,Çekmeköy,0
82312,1789,1,366,0,Çekmeköy,0
82313,1789,1,366,0,Çekmeköy,0
82314,1850,1,69,37,Çekmeköy,0
82315,1367,1,61,4,Çekmeköy,0
82316,1317,3,81,1,Çekmeköy,0
82317,1789,1,366,0,Çekmeköy,0
82318,310,1,6,45,Çekmeköy,0
82319,1162,2,11,43,Çekmeköy,0
82320,97,4,29,0,Çekmeköy,1
82321,1223,0,11,56,Çekmeköy,0
82322,1536,0,41,35,Çekmeköy,0
82323,2035,1,21,48,Çekmeköy,0
82324,2035,1,21,48,Çekmeköy,0
82325,708,1,347,0,Çekmeköy,0
82326,1229,4,339,0,Çekmeköy,0
82327,1789,1,36,0,Çekmeköy,0
82328,2035,1,21,48,Çekmeköy,0
82329,1341,1,60,4,Çekmeköy,0
82330,615,1,61,24,Çekmeköy,0
